player__id,player__name,player__firstname,player__lastname,player__age,player__nationality,player__height,player__weight,player__injured,player__photo,player__birth__date,player__birth__place,player__birth__country,_dlt_load_id,_dlt_id
185943,Julen Pérez,Julen,Pérez del Pino,25,Spain,,,false,https://media.api-sports.io/football/players/185943.png,2000-06-28,,Spain,1786478519.083371,FuY92KpxSN9jhQ
186160,Cristian Abreu,Cristian,Abreu Sánchez,25,Spain,,,false,https://media.api-sports.io/football/players/186160.png,2000-11-20,Santa Cruz de Tenerife,Spain,1786478519.083371,nByyei5oFLjjcQ
203426,J. Gómez,Jonathan Germán,Gómez Mendoza,22,USA,176,71,false,https://media.api-sports.io/football/players/203426.png,2003-09-01,North Richland Hills,USA,1786478519.083371,iLdA3qQM2z84Tw
287387,Javier Cendón,Javier,Cendón Hernández,22,Spain,,,false,https://media.api-sports.io/football/players/287387.png,2001-06-02,,Spain,1786478519.083371,gxIapOrXWjSwsw
324750,Carlos Martín,Carlos,Martín Domínguez,23,Spain,184,73,false,https://media.api-sports.io/football/players/324750.png,2002-04-22,Madrid,Spain,1786478519.083371,p1gNx8bEWbSX0w
336560,Álex Valle,Álex,Valle Gómez,21,Spain,178,72,false,https://media.api-sports.io/football/players/336560.png,2004-04-25,Badalona,Spain,1786478519.083371,wlzS7/I7kAGhxg
353634,A. Lebarbier,Alex Douma Johan,Lebarbier,21,France,,,false,https://media.api-sports.io/football/players/353634.png,2004-08-23,Clichy,France,1786478519.083371,UgV9Y5PcW10vTQ
364415,Jesús Santiago,Jesús,Santiago Pérez,21,Spain,192,78,false,https://media.api-sports.io/football/players/364415.png,2004-05-25,Cartagena,Spain,1786478519.083371,mLgsj7F6VRiLrA
380234,Ale Palanca,Alejandro,Rodríguez,22,Spain,175 cm,,false,https://media.api-sports.io/football/players/380234.png,2003-01-26,Las Palmas de Gran Canaria,Spain,1786478519.083371,+fVc0SWMJeJpcg
119,R. Falcao,Radamel Falcao,García Zárate,39,Colombia,177,72,false,https://media.api-sports.io/football/players/119.png,1986-02-10,Santa Marta,Colombia,1786478538.6755235,EkwZhJOiOCyDqw
583,João Félix,João,Félix Sequeira,26,Portugal,181,70,false,https://media.api-sports.io/football/players/583.png,1999-11-10,Viseu,Portugal,1786478538.6755235,RbwltSNtcC8AlA
619,Eric García,Eric,García Martret,24,Spain,180,77,false,https://media.api-sports.io/football/players/619.png,2001-01-09,Martorell,Spain,1786478538.6755235,c9H1eyILHEiOCQ
855,João Cancelo,João Pedro,Cavaco Cancelo,31,Portugal,182,74,false,https://media.api-sports.io/football/players/855.png,1994-05-27,Barreiro,Portugal,1786478538.6755235,XS6LjoX8izTGyw
915,Gabriel Paulista,Gabriel Armando,de Abreu,35,Brazil,185,72,false,https://media.api-sports.io/football/players/915.png,1990-11-26,São Paulo,Brazil,1786478538.6755235,77r7z4vUMue24Q
2273,Kepa,Kepa,Arrizabalaga Revuelta,31,Spain,189,84,false,https://media.api-sports.io/football/players/2273.png,1994-10-03,Ondárroa,Spain,1786478538.6755235,fMA0z0HS9UFyQw
2824,N. Maksimović,Nemanja,Maksimović,30,Serbia,189,69,false,https://media.api-sports.io/football/players/2824.png,1995-01-26,Banja Koviljača,Serbia,1786478538.6755235,W1mmuSqqScEFXA
18907,Joselu,José Luis,Sanmartín Mato,35,Spain,191,82,false,https://media.api-sports.io/football/players/18907.png,1990-03-27,Stuttgart,Germany,1786478538.6755235,DNOZ5kMfV/e2rg
47516,Aleix García,Aleix,García Serrano,28,Spain,173,68,false,https://media.api-sports.io/football/players/47516.png,1997-06-28,Ulldecona,Spain,1786478538.6755235,aQLTt4JskJMc9Q
64268,J. Mojica,Johan Andrés,Mojica Palacio,33,Colombia,185,66,false,https://media.api-sports.io/football/players/64268.png,1992-08-21,Cali,Colombia,1786478538.6755235,+DXT8JNyypKzkA
162547,T. Zidane,Theo,Zidane Fernández,23,France,196 cm,74 kg,false,https://media.api-sports.io/football/players/162547.png,2002-05-18,Marseille,France,1786478538.6755235,/bRG2OnrRNzmzA
189997,Mario de Luis,Mario,de Luis Jiménez,23,Spain,185,75,false,https://media.api-sports.io/football/players/189997.png,2002-06-05,Madrid,Spain,1786478538.6755235,FSY9FUmk2SGRTQ
197448,Yan Couto,Yan,Bueno Couto,23,Brazil,168,60,false,https://media.api-sports.io/football/players/197448.png,2002-06-03,Curitiba,Brazil,1786478538.6755235,+iE2mKozbWKTXQ
206260,Lucas Cañizares,Lucas,Cañizares Conchello,23,Spain,188 cm,81 kg,false,https://media.api-sports.io/football/players/206260.png,2002-05-10,Valencia,Spain,1786478538.6755235,rx0a5xvmM5i1KA
237174,Álvaro Carrillo,Álvaro,Carrillo Alacid,23,Spain,182 cm,72 kg,false,https://media.api-sports.io/football/players/237174.png,2002-04-06,Murcia,Spain,1786478538.6755235,3luOxs5rI80Rxw
266657,Sávio,Sávio,Moreira de Oliveira,21,Brazil,179,66,false,https://media.api-sports.io/football/players/266657.png,2004-04-10,São Mateus,Brazil,1786478538.6755235,j/i0SrCyGu95JA
279792,Vinícius Tobias,Vinícius Augusto,Tobias da Silva,21,Brazil,177,67,false,https://media.api-sports.io/football/players/279792.png,2004-02-23,São Paulo,Brazil,1786478538.6755235,LcoKaPR3dEoq9g
285909,Pablo Torre,Pablo,Torre Carral,22,Spain,173,65,false,https://media.api-sports.io/football/players/285909.png,2003-04-03,Santander,Spain,1786478538.6755235,2+eefU978oVdrg
330438,Edgar Pujol,Edgar Climent,Pujol Portorreal,21,Spain,177,70,false,https://media.api-sports.io/football/players/330438.png,2004-08-07,Sabadell,Spain,1786478538.6755235,+FYRM3z9PzynpQ
334575,Diego Piñeiro,Diego,Piñeiro del Álamo,21,Spain,185 cm,69 kg,false,https://media.api-sports.io/football/players/334575.png,2004-02-13,Madrid,Spain,1786478538.6755235,YK1upN+hMW3c4w
176,E. Lamela,Erik Manuel,Lamela Cordero,33,Argentina,181,79,false,https://media.api-sports.io/football/players/176.png,1992-03-04,Florida,Argentina,1786478538.6755235,t2Th4ImJzFcx0g
385,Óliver Torres,Óliver,Torres Muñoz,31,Spain,178,70,false,https://media.api-sports.io/football/players/385.png,1994-11-10,Navalmoral de la Mata,Spain,1786478538.6755235,/dbydp3np2TIFw
738,Sergio Ramos,Sergio,Ramos García,39,Spain,184,82,false,https://media.api-sports.io/football/players/738.png,1986-03-30,Camas,Spain,1786478538.6755235,OOTimK+4xirKPw
897,M. Greenwood,Mason Will John,Greenwood,24,England,181,70,false,https://media.api-sports.io/football/players/897.png,2001-10-01,Bradford,England,1786478538.6755235,GhmrEMpgXdRKww
1920,N. Radonjić,Nemanja,Radonjić,29,Serbia,185,78,false,https://media.api-sports.io/football/players/1920.png,1996-02-15,Niš,Serbia,1786478538.6755235,iAnaCQV9UlWsCQ
2671,Jaime Mata,Jaime,Mata Arnaiz,37,Spain,185 cm,79 kg,false,https://media.api-sports.io/football/players/2671.png,1988-10-24,Madrid,Spain,1786478538.6755235,HxOTngj/8ij2JA
22233,B. Soumaré,Boubakary,Soumaré,26,France,188,70,false,https://media.api-sports.io/football/players/22233.png,1999-02-27,Noisy-le-Sec,France,1786478538.6755235,hf1csogYAA5rVw
41973,Miguel Crespo,Miguel,Crespo da Silva,29,Portugal,186,73,false,https://media.api-sports.io/football/players/41973.png,1996-09-11,Lyon,France,1786478538.6755235,inZ8NU5dUzme9A
46657,Nacho Vidal,Ignacio,Vidal Miralles,30,Spain,180,75,false,https://media.api-sports.io/football/players/46657.png,1995-01-24,Campello,Spain,1786478538.6755235,EE0r69vELnkJow
47416,Óscar Rodríguez,Óscar,Rodríguez Arnaiz,27,Spain,174 cm,67 kg,false,https://media.api-sports.io/football/players/47416.png,1998-06-28,Talavera de la Reina,Spain,1786478538.6755235,cxjqF/j/B3B3sQ
47527,S. Dimitrievski,Stole,Dimitrievski,32,North Macedonia,188,84,false,https://media.api-sports.io/football/players/47527.png,1993-12-25,Kumanovo,North Macedonia,1786478538.6755235,AMSF/Ah0QHDDiA
51051,J. Araujo,Julián Vicente,Araujo Zúñiga,24,Mexico,175,70,false,https://media.api-sports.io/football/players/51051.png,2001-08-13,Lompoc,USA,1786478538.6755235,Vn5x6k5zdqLAiQ
107153,Kike Pérez,Enrique,Pérez Muñoz,28,Spain,184,80,false,https://media.api-sports.io/football/players/107153.png,1997-02-14,Gálvez,Spain,1786478538.6755235,MfS5otjVdgw76w
162028,Juanmi Latasa,Juan Miguel,Latasa Fernández Layos,24,Spain,192 cm,86 kg,false,https://media.api-sports.io/football/players/162028.png,2001-03-23,Madrid,Spain,1786478538.6755235,T7BIoZzloVZo/w
162123,I. Moriba,Moriba,Kourouma Kourouma,22,Guinea,165,73,false,https://media.api-sports.io/football/players/162123.png,2003-01-19,Conakry,Guinea,1786478538.6755235,MyWlfx3p6FvA4g
180560,H. Mejbri,Hannibal,Mejbri,22,Tunisia,177,74,false,https://media.api-sports.io/football/players/180560.png,2003-01-21,Ivry-sur-Seine,France,1786478538.6755235,kYdZ293rKjV+zA
195923,José Ángel Carmona,José Ángel,Carmona Navarro,23,Spain,184,80,false,https://media.api-sports.io/football/players/195923.png,2002-01-29,El Viso del Alcor,Spain,1786478538.6755235,UdhBU0CdlG6RiQ
288699,M. Perrone,Máximo,Perrone,22,Argentina,177,68,false,https://media.api-sports.io/football/players/288699.png,2003-01-07,Buenos Aires,Argentina,1786478538.6755235,hkb+BMr05BoFmA
311344,A. Véliz,Alejo,Véliz,22,Argentina,186,77,false,https://media.api-sports.io/football/players/311344.png,2003-09-19,Santa Fe,Argentina,1786478538.6755235,36fNtRword9iBg
350073,Marcos Fernández,Marcos,Fernández Cózar,22,Spain,176 cm,68 kg,false,https://media.api-sports.io/football/players/350073.png,2003-07-17,Andratx,Spain,1786478538.6755235,9CjloA7BnHj7ow
614,C. Bravo,Claudio Andrés,Bravo Muñoz,42,Chile,184,84,false,https://media.api-sports.io/football/players/614.png,1983-04-13,Buin,Chile,1786478538.6755235,iZAUmFlBBejLKA
763,Daniel Fuzato,Daniel,Cerantola Fuzato,28,Brazil,190,88,false,https://media.api-sports.io/football/players/763.png,1997-07-04,Santa Bárbara D'Oeste,Brazil,1786478538.6755235,sJrjI5De5Zv7ww
925,Gonçalo Guedes,Gonçalo Manuel,Ganchinho Guedes,29,Portugal,179,68,false,https://media.api-sports.io/football/players/925.png,1996-11-29,Benavente,Portugal,1786478538.6755235,oc/oyHppMY8Eqg
1117,K. Tierney,Kieran,Tierney,28,Scotland,178,70,false,https://media.api-sports.io/football/players/1117.png,1997-06-05,Douglas,Scotland,1786478538.6755235,/Jye/SmxLEpymQ
2063,André Silva,André Miguel,Valente da Silva,30,Portugal,185,84,false,https://media.api-sports.io/football/players/2063.png,1995-11-06,Gondomar,Portugal,1786478538.6755235,Ce93im9F8vsViw
8493,R. Yaremchuk,Roman,Yaremchuk,30,Ukraine,191,79,false,https://media.api-sports.io/football/players/8493.png,1995-11-27,Lviv,Ukraine,1786478538.6755235,flb4aYGCpYc+BA
8587,S. Amallah,Selim,Amallah,29,Morocco,186 cm,82 kg,false,https://media.api-sports.io/football/players/8587.png,1996-11-15,Hautrage,Belgium,1786478538.6755235,ceyjxdJm2F9h4g
43084,I. Hagi,Ianis,Hagi,27,Romania,182,74,false,https://media.api-sports.io/football/players/43084.png,1998-10-22,İstanbul,Türkiye,1786478538.6755235,UTGOU819ageYuw
47299,Gorosabel,Andoni,Gorosabel Espinosa,29,Spain,174,70,false,https://media.api-sports.io/football/players/47299.png,1996-08-04,Arrasate,Spain,1786478538.6755235,Wc6xaUiKzsBYtA
47306,Álex Sola,Alejandro,Sola López-Ocaña,26,Spain,178,75,false,https://media.api-sports.io/football/players/47306.png,1999-06-09,San Sebastián,Spain,1786478538.6755235,VHuavEWGQqV5sg
47529,Miguel Ángel Morro,Miguel Ángel,Morro Muñoz,25,Spain,193 cm,82 kg,false,https://media.api-sports.io/football/players/47529.png,2000-09-11,Alcalá de Henares,Spain,1786478538.6755235,LBLmcbioSYn5FA
47566,Javi Galán,Javier,Galán Gil,31,Spain,170,70,false,https://media.api-sports.io/football/players/47566.png,1994-11-19,Badajoz,Spain,1786478538.6755235,s6V77+MOH609zA
161877,Pablo Gozálbez,Pablo,Gozálbez Gilabert,24,Spain,170,66,false,https://media.api-sports.io/football/players/161877.png,2001-04-30,Canet d'en Berenguer,Spain,1786478538.6755235,eRi76xkxtSL2AQ
182685,Diego Collado,Diego,Collado Raya,24,Spain,183 cm,73 kg,false,https://media.api-sports.io/football/players/182685.png,2001-01-09,Granada,Spain,1786478538.6755235,10pT44gpQE4cBw
195717,Y. Mosquera,Yerson,Mosquera Valdelamar,24,Colombia,187,76,false,https://media.api-sports.io/football/players/195717.png,2001-05-02,Apartadó,Colombia,1786478538.6755235,pHp+HrnU2y69jg
197800,Unai Ropero,Unai,Ropero Pérez,24,Spain,187,72,false,https://media.api-sports.io/football/players/197800.png,2001-11-20,Vitoria-Gasteiz,Spain,1786478538.6755235,wsqAY3GjfTtv3g
237066,Rafa Marín,Rafael,Marín Zamora,23,Spain,191,83,false,https://media.api-sports.io/football/players/237066.png,2002-05-19,Guadajoz,Spain,1786478538.6755235,NYPktdZUpR6Tdg
270516,Peter,Peter Federico,González Carmona,23,Spain,180,68,false,https://media.api-sports.io/football/players/270516.png,2002-07-25,Madrid,Spain,1786478538.6755235,cf0/9IbruhivKw
323935,G. Simeone,Giuliano,Simeone Baldini,23,Argentina,174,75,false,https://media.api-sports.io/football/players/323935.png,2002-12-18,Roma,Italy,1786478538.6755235,6urCQId6wYS1jQ
358628,Samu,Samuel,Omorodion Aghehowa,21,Spain,193,90,false,https://media.api-sports.io/football/players/358628.png,2004-05-05,Melilla,Spain,1786478538.6755235,FQZy9NQmgAHpHA
